﻿Title:,"Table 22 - Standard occupational classification of graduates entering work in the UK by provider"
"10007820","Grŵp Llandrillo Menai","5","30","35","70","5","5","25","35","5","5","15","25","0","135"
"10007162","University of the Arts, London","70","305","420","800","60","50","55","165","90","10","55","155","5","1,125"
"10013109","London Bridge Business Academy","0","0","0","0","0","0","0","5","0","5","5","5","0","10"
"10007769","London Business School","70","140","30","240","0","0","0","0","0","0","0","0","5","245"
"10030391","London Churchill College Ltd","5","0","5","15","5","10","20","30","5","10","10","25","0","70"
"10007797","University of London (Institutes and activities)","5","10","5","20","0","0","0","0","0","0","0","0","0","20"
"10039082","City and Guilds of London Art School","0","5","15","20","0","5","0","5","0","0","0","0","0","25"
"10023434","London School of Commerce & IT Limited","0","0","0","0","5","0","0","5","0","0","0","0","0","10"
"10004036","London Film School Limited","0","0","10","10","0","0","0","0","0","0","0","0","0","15"
"10015506","The London College","15","20","15","50","10","30","10","50","5","35","30","70","5","175"
"10004048","London Metropolitan University","55","265","175","495","40","10","70","125","50","10","30","85","5","705"
"10032594","London School of Academics Ltd","0","10","10","15","0","0","5","5","5","0","0","10","0","35"
"10004078","London South Bank University","105","845","230","1,180","80","25","75","180","70","15","55","135","10","1,505"
"10004063","London School of Economics and Political Science","75","835","230","1,145","35","0","5","45","10","0","10","25","5","1,215"
"10007771","London School of Hygiene and Tropical Medicine","10","170","20","195","5","0","0","5","0","0","0","0","0","200"
"10022285","London School of Management Education","10","15","15","40","5","0","15","20","10","5","10","25","5","85"
"10004075","London School of Theology","0","10","15","30","0","0","0","5","0","0","5","5","0","35"
"10004079","London Studio Centre","0","0","20","25","5","0","5","10","5","0","0","5","0","40"
"10062810","The London School of Architecture","0","5","10","15","0","0","0","0","0","0","0","0","0","15"
"10008289","The London Institute of Banking & Finance","5","10","5","15","0","0","0","5","0","0","0","0","0","20"
"10004035","The Film Education Training Trust Limited","0","0","5","5","0","0","0","0","0","0","0","0","0","5"
"10004112","Loughborough College","5","20","20","45","5","10","10","20","5","0","5","10","0","80"
"10004113","Loughborough University","85","1,000","505","1,595","80","25","30","135","45","10","45","100","5","1,835"
"10023139","LTE Group","0","15","30","50","10","0","30","40","20","10","15","40","0","130"
"10009612","Luther King House Educational Trust","0","5","0","10","0","0","0","0","0","0","0","0","0","10"
"10004144","Macclesfield College","0","0","10","10","0","0","0","0","0","0","0","5","0","15"
"10004180","The Manchester Metropolitan University","170","1,390","885","2,445","280","45","185","515","260","25","150","435","10","3,410"
"10007798","The University of Manchester","120","2,270","620","3,010","180","25","95","300","80","10","90","180","20","3,505"
"10009527","Istituto Marangoni Limited","0","0","10","15","5","0","0","5","0","0","0","0","0","20"
"10023452","The Markfield Institute of Higher Education","0","5","5","10","0","0","0","5","0","0","0","0","0","15"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","5","0","5","0","0","0","0","0","0","0","0","0","5"
"10020416","Missio Dei","0","5","5","10","0","0","0","0","0","0","0","0","0","15"
"10030776","St Mellitus College","0","60","10","75","0","0","0","0","0","0","0","0","0","75"
"10004320","The Metanoia Institute","0","5","5","10","0","0","0","0","0","0","0","0","0","10"
"10004344","Middlesbrough College","0","20","15","35","5","15","15","35","0","5","10","15","0","85"
"10004351","Middlesex University","45","705","270","1,015","70","10","70","150","65","15","40","120","0","1,290"
"10004375","Milton Keynes College","10","10","10","35","5","10","10","25","5","10","25","40","5","100"
"10032277","The Minster Centre","0","15","5","20","0","0","0","0","0","0","0","0","0","20"
"10004340","Mid-Kent College","10","35","20","60","0","15","0","20","0","0","0","0","0","85"
"10004450","Mountview Academy of Theatre Arts","5","10","35","45","0","0","5","5","0","0","15","15","0","65"
"10023777","Mont Rose College of Management and Sciences","5","5","5","10","5","5","20","30","5","5","10","20","5","70"
"10023454","Moorlands College","0","15","15","30","0","0","5","5","0","0","0","0","0","40"
"10004432","Morley College Limited","0","5","5","5","0","0","0","5","0","0","0","0","0","10"
"10004478","Myerscough College","10","15","45","65","5","25","15","45","5","0","10","15","0","125"
"10000216","All Nations Christian College","0","0","5","5","0","0","0","0","0","0","0","0","0","5"
"10004538","Nazarene Theological College","0","10","5","15","0","0","0","0","0","0","0","0","0","15"
"10004552","Nelson and Colne College","5","15","10","30","0","5","10","15","0","0","0","0","0","45"
"10004576","New College Durham","5","70","40","120","5","15","10","30","10","5","10","25","0","170"
"10006963","New City College","10","30","15","55","15","10","20","45","10","20","30","55","0","160"
"10030129","Nelson College London Ltd","10","0","0","10","0","5","15","20","10","20","15","50","5","85"
"10004686","North East Surrey College of Technology (NESCOT)","5","20","20","45","0","5","20","25","5","5","15","20","0","90"
"10004596","Newbury College","0","10","5","20","0","5","0","5","0","5","0","5","0","30"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007799","Newcastle University","90","1,595","620","2,305","155","20","65","240","100","15","105","215","10","2,770"
"10004599","NCG","15","80","45","135","15","10","45","70","25","5","30","65","0","275"
"10004607","Newham College of Further Education","0","0","0","0","0","0","0","5","0","0","0","5","0","10"
"10048199","New College of the Humanities","0","5","5","10","0","0","0","0","0","0","0","0","0","10"
"10007832","Newman University","5","190","75","270","20","0","40","60","25","0","10","35","0","370"
"10004690","North Hertfordshire College","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"10045289","St Nicholas Montessori Training Limited","0","5","0","10","0","0","0","0","0","0","0","0","0","10"
"10004721","North Kent College","0","0","5","5","0","0","0","5","5","0","0","10","0","15"
"10008397","Norland College","0","0","0","0","0","0","60","60","0","0","0","0","0","60"
"10007138","The University of Northampton","50","680","215","945","85","10","130","225","60","15","45","120","10","1,300"
"10020372","Northern Regional College","5","30","30","65","15","10","35","65","15","5","5","20","0","150"
"10007011","Northampton College","0","5","0","5","0","0","0","0","0","0","0","5","0","10"
"10001503","The Northern School of Art","0","10","25","35","5","0","5","10","15","5","15","35","0","80"
"10004772","City College Norwich","0","25","15","45","5","0","15","20","5","0","5","10","0","75"
"10004577","Nottingham College","0","10","20","30","5","5","5","15","5","0","5","5","0","55"
"10009614","Grŵp NPTC Group","0","5","0","5","0","5","0","5","0","0","5","5","0","15"
"10004740","Northern College of Acupuncture","0","10","0","10","0","0","0","5","0","0","0","0","0","15"
"10001282","University of Northumbria at Newcastle","160","1,300","535","1,995","165","20","115","300","120","15","105","240","5","2,540"
"10004775","Norwich University of the Arts","5","70","80","150","10","10","10","25","45","0","25","70","0","245"
"10004579","New College Swindon","5","0","10","20","5","0","15","25","10","5","5","20","0","65"
"10007154","University of Nottingham","110","2,390","690","3,190","195","20","145","360","105","25","85","220","15","3,785"
"10004797","The Nottingham Trent University","185","1,560","1,120","2,865","320","70","275","665","225","30","210","460","15","4,000"
"10004718","North Warwickshire and South Leicestershire College","0","5","10","15","0","0","5","5","5","0","5","5","0","30"
"10020634","North West Regional College","10","20","15","45","10","5","25","40","10","0","10","20","0","105"
"10004835","Oaklands College","5","20","20","45","0","10","0","10","0","0","0","0","0","60"
"10006770","The Oldham College","0","20","20","35","5","0","10","15","10","0","5","15","0","65"
"10007773","The Open University","260","925","365","1,550","105","45","70","225","40","20","25","85","5","1,865"
"10004930","Oxford Brookes University","95","865","395","1,350","115","45","90","250","85","10","55","150","10","1,755"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10007774","The University of Oxford","130","1,480","265","1,880","35","5","20","60","10","0","20","30","5","1,975"
"10006243","St Patrick's International College","0","0","5","5","5","0","15","20","5","5","10","15","5","45"
"10042570","Pearson College","20","55","55","130","10","0","0","15","10","0","5","15","0","160"
"10007063","Truro and Penwith College","0","15","10","30","5","5","20","30","15","0","10","20","0","80"
"10004676","Petroc","5","10","30","45","5","0","15","20","5","0","5","10","0","75"
"10005124","Plumpton College","5","5","5","15","0","0","0","5","0","0","0","0","0","20"
"10005127","Arts University Plymouth","5","20","50","80","10","5","10","25","25","5","15","45","0","150"
"10005128","City College Plymouth","5","40","20","70","5","10","5","15","10","0","5","15","0","100"
"10007801","University of Plymouth","65","1,215","375","1,655","105","35","120","260","120","30","110","255","5","2,175"
"10019178","Point Blank Music School","5","0","20","25","0","0","5","5","0","0","0","5","0","35"
"10007945","City of Portsmouth College","0","10","5","10","0","5","0","10","0","0","0","0","0","20"
"10007155","The University of Portsmouth","180","1,320","735","2,240","195","40","140","375","155","25","140","320","15","2,955"
"10005200","Preston College","0","10","10","25","0","5","0","10","0","0","0","5","0","40"
"10005337","Queen Margaret University, Edinburgh","15","235","95","345","30","5","20","55","35","5","25","65","0","465"
"10007775","Queen Mary University of London","60","1,125","385","1,570","105","10","50","165","95","10","40","145","10","1,890"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10009292","Royal Academy of Dramatic Art","0","0","20","20","0","5","0","5","5","0","5","5","0","35"
"10005544","Royal Academy of Dance","0","10","10","20","0","0","5","5","0","0","0","0","0","25"
"10005389","Ravensbourne University London","5","50","120","175","15","10","10","35","30","0","20","50","5","270"
"10005470","Richmond, The American International University in London","0","10","15","20","5","0","0","5","0","0","5","5","0","35"
"10007802","The University of Reading","110","1,280","425","1,815","135","15","90","240","70","5","50","125","5","2,185"
"10005404","Reaseheath College","5","5","5","15","5","5","25","35","15","5","15","35","0","85"
"10003331","Regent's University London","10","20","30","55","5","0","0","5","5","0","5","10","0","75"
"10021100","Regents Theological College","0","10","5","20","0","0","0","0","0","0","0","0","0","25"
"10008455","Regent College London","5","0","0","5","5","5","5","20","0","5","10","15","0","40"
"10005469","Richmond upon Thames College","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10002863","Riverside College Halton","0","5","20","25","0","0","10","15","5","0","5","5","0","45"
"10005534","RNN Group","5","20","10","35","0","10","10","25","10","0","5","15","0","75"
"10005500","Robert Gordon University","75","695","200","970","75","20","45","140","50","10","40","100","5","1,215"
"10007776","Roehampton University","50","345","175","570","65","10","105","185","55","10","55","120","5","875"
"10005523","Rose Bruford College of Theatre and Performance","0","10","30","40","0","5","5","10","5","5","10","15","0","70"
"10007835","Royal Academy of Music","0","30","30","65","0","0","0","5","0","0","0","0","0","65"
"10005545","Royal Agricultural University","35","55","35","125","10","10","10","30","5","10","25","35","0","195"
"10007777","Royal College of Art","15","70","60","145","0","5","5","10","5","0","5","10","0","165"
"10007778","Royal College of Music","0","5","0","5","0","0","0","0","0","0","0","0","0","5"
"10005561","Royal Conservatoire of Scotland","5","55","30","85","0","10","5","15","5","5","5","15","0","115"
"10007816","The Royal Central School of Speech and Drama","10","50","55","110","5","5","15","25","5","0","5","10","5","150"
"10005553","Royal Holloway and Bedford New College","30","505","270","805","100","5","50","155","60","5","55","120","10","1,085"
"10007837","Royal Northern College of Music","0","35","35","70","0","0","5","5","0","0","0","5","0","80"
"10007779","The Royal Veterinary College","5","210","45","255","0","0","10","10","0","0","5","5","0","275"
"10007803","The University of St. Andrews","15","315","140","470","25","5","15","45","20","0","15","40","0","560"
"10007839","SAE Education Limited","5","10","25","40","5","5","5","10","5","0","10","15","0","70"
"10007782","St George's, University of London","5","370","45","420","0","0","10","15","5","0","5","5","5","445"
"10008026","St Mary's University College","0","90","0","95","0","0","5","5","5","0","5","10","0","110"
"10007843","St Mary's University, Twickenham","20","270","90","380","25","5","55","85","25","5","20","50","0","520"
"10005032","Salford City College","5","10","5","15","0","0","5","5","0","0","0","5","0","20"
"10007156","The University of Salford","120","1,005","425","1,550","135","30","110","270","135","20","95","250","10","2,080"
"10021256","The Salvation Army","0","10","0","10","0","0","0","0","0","0","0","0","0","10"
"10005967","South & City College Birmingham","5","15","5","25","0","0","0","5","0","5","0","5","0","35"
"10008362","London School of Science and Technology Limited","10","5","0","15","5","0","10","15","5","10","10","25","0","55"
"10007780","SOAS University of London","30","170","115","310","35","0","10","45","10","0","10","20","5","380"
"10005700","SRUC","15","20","25","60","15","35","20","70","15","5","35","60","0","190"
"10005977","South Devon College","0","20","25","45","5","5","10","20","10","0","5","15","0","80"
"10005736","Unified Seevic Palmer's College","0","10","0","10","0","10","5","15","5","5","10","20","0","50"
"10005741","Selby College","0","5","10","15","0","0","10","10","5","0","5","10","0","30"
"10020699","South Eastern Regional College","25","60","55","145","20","25","25","70","15","5","10","30","0","245"
"10005981","South Essex College of Further and Higher Education","0","30","20","50","5","5","5","15","10","5","5","15","0","85"
"10036143","South Gloucestershire and Stroud College","0","5","10","15","0","0","5","10","10","0","5","15","0","40"
"10005790","Sheffield Hallam University","110","1,820","550","2,475","195","60","155","410","165","35","120","320","10","3,215"
"10006020","Southampton City College","0","5","10","15","0","0","0","0","0","0","0","5","0","20"
"10005788","The Sheffield College","10","25","15","50","0","5","5","10","5","5","10","20","0","80"
"10007157","The University of Sheffield","80","1,820","510","2,405","155","20","85","260","85","15","90","190","10","2,865"
"10023458","The Sherwood Psychotherapy Training Institute Limited","5","10","10","25","0","0","0","0","0","0","0","0","0","25"
"10005822","Shrewsbury Colleges Group","0","5","0","5","0","5","0","5","0","0","0","0","0","10"
"10006022","Solent University","70","265","335","670","75","50","75","195","80","20","65","170","10","1,040"
"10005946","Solihull College and University Centre","5","15","10","30","0","5","5","10","5","0","5","5","0","50"
"10020633","Southern Regional College","10","25","40","75","20","15","40","75","10","0","10","25","0","175"
"10007158","The University of Southampton","75","1,630","425","2,135","145","20","80","245","75","5","55","135","10","2,525"
"10006050","Sparsholt College","0","15","10","30","0","10","15","20","10","0","5","20","0","70"
"10006038","Southport College","0","5","5","10","0","0","5","10","0","0","5","5","0","20"
"10006093","Spurgeon's College","0","15","5","20","0","0","5","5","0","0","0","0","0","25"
"10004603","Newcastle and Stafford Colleges Group","5","0","5","10","5","0","5","5","10","0","5","15","0","35"
"10006299","Staffordshire University","80","835","360","1,270","75","45","120","240","100","10","115","225","15","1,750"
"10008098","Study Group","0","10","10","20","0","0","0","5","5","0","5","15","5","45"
"10003674","South Thames Colleges Group","0","25","30","55","0","10","15","25","5","0","5","10","0","90"
"10006174","St Helens College","0","20","15","35","5","15","10","25","5","0","5","10","0","70"
"10007804","The University of Stirling","55","495","185","730","65","10","65","140","65","5","35","110","5","985"
"10037449","University of St Mark and St John","10","180","95","290","10","5","45","60","15","5","20","35","5","385"
"10006322","Stephenson College","0","10","10","25","0","0","0","5","0","0","0","0","0","30"
"10008010","Stranmillis University College","5","115","5","120","5","0","20","25","5","0","0","5","0","155"
"10007805","The University of Strathclyde","95","1,630","420","2,145","90","20","45","155","90","10","65","165","5","2,470"
"10006378","Strode College","0","5","5","10","0","0","0","5","5","0","0","5","0","15"
"10014001","University of Suffolk","30","295","150","475","20","10","30","60","15","5","25","45","0","580"
"10001475","City of Sunderland College","5","15","15","35","5","5","15","20","5","0","5","10","0","70"
"10007159","The University of Sunderland","60","590","230","880","75","25","125","230","95","20","65","180","10","1,295"
"10007160","The University of Surrey","65","1,015","295","1,375","80","15","45","135","35","5","30","75","10","1,595"
"10007806","The University of Sussex","65","760","415","1,240","150","35","105","290","90","10","75","170","10","1,715"
"10020685","South West College","15","35","35","85","25","15","20","60","15","10","10","35","0","180"
"10007855","Swansea University","60","1,070","365","1,490","145","20","100","260","120","20","110","250","5","2,010"
"10006494","Tameside College","0","10","5","15","0","5","5","10","0","0","0","5","0","35"
"10007161","Teesside University","55","915","325","1,290","70","75","125","270","65","30","75","170","10","1,740"
"10006549","Telford College","0","0","0","0","0","0","0","0","0","0","0","5","0","5"
"10005998","The Trafford College Group","0","10","5","15","0","0","5","5","0","0","0","0","0","20"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","55","40","95","5","0","10","20","0","0","5","5","0","125"
"10007858","University of Wales Trinity Saint David","75","400","215","690","60","45","150","255","85","40","90","215","10","1,170"
"10005999","Tyne Coast College","5","15","30","55","0","20","5","30","5","5","5","15","5","100"
"10068157","University Centre Peterborough","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"10007114","University of the Highlands and Islands","65","325","245","635","90","55","135","280","80","15","85","180","10","1,105"
"10007807","Ulster University","125","1,585","495","2,205","170","45","125","335","150","20","70","240","15","2,800"
"10039956","The University of Law","25","875","135","1,035","60","0","5","65","25","0","15","40","5","1,140"
"10001476","United Colleges Group","5","20","10","35","0","0","0","5","5","0","0","5","0","45"
"10007784","University College London","145","3,015","655","3,815","110","15","80","200","50","5","25","80","15","4,110"
"10007793","University of South Wales","105","795","475","1,380","110","55","200","365","100","20","125","250","15","2,005"
"10007315","Walsall College","5","5","5","15","0","10","15","25","10","10","25","45","0","90"
"10007163","The University of Warwick","195","1,965","535","2,695","100","10","60","170","60","5","40","105","15","2,985"
"10007859","Warwickshire College","5","15","45","65","0","5","10","15","0","0","0","5","0","80"
"10007361","Waverley Abbey College","0","5","15","20","0","0","0","0","0","0","0","0","0","25"
"10007339","Warrington & Vale Royal College","5","15","5","20","0","15","0","15","5","0","0","5","0","45"
"10007164","University of the West of England, Bristol","115","1,475","610","2,195","140","35","110","280","130","20","90","235","10","2,725"
"10007800","The University of the West of Scotland","30","720","275","1,020","90","15","95","200","95","15","60","170","10","1,400"
"10032288","West Dean College","0","5","0","5","0","0","0","0","0","0","0","0","0","5"
"10006566","The University of West London","75","485","210","770","65","20","70","155","65","10","45","120","10","1,055"
"10007431","West Suffolk College","0","5","0","5","0","5","0","5","0","0","0","0","0","10"
"10007459","Weston College of Further and Higher Education","5","30","30","65","5","5","10","20","5","0","5","15","0","95"
"10007165","The University of Westminster","140","705","495","1,335","130","20","65","215","135","5","50","195","10","1,755"
"10007469","Weymouth College","0","5","5","10","0","0","5","5","0","0","0","0","0","15"
"10007417","West Herts College","0","0","5","10","0","0","0","5","5","0","5","5","0","20"
"10007527","Wiltshire College and University Centre","0","15","5","20","0","0","5","10","5","0","5","5","0","35"
"10003614","The University of Winchester","35","455","225","715","75","5","95","180","75","5","60","135","5","1,035"
"10002107","The Windsor Forest Colleges Group","0","10","5","10","0","0","5","5","0","0","0","0","0","15"
"10007553","Wirral Metropolitan College","0","10","5","10","0","5","0","5","0","0","5","5","0","20"
"10007455","The WKCIC Group","5","0","15","20","0","10","5","15","5","0","5","5","0","45"
"10007427","West Nottinghamshire College","5","20","10","35","5","10","5","20","0","0","5","10","0","65"
"10007578","City of Wolverhampton College","0","5","5","10","0","5","0","5","5","0","0","5","0","25"
"10007166","The University of Wolverhampton","85","920","265","1,275","80","30","135","245","100","10","75","190","5","1,710"
"10007139","University of Worcester","25","695","245","970","60","10","175","245","50","5","35","85","0","1,305"
"10007657","Writtle University College","5","35","15","60","5","5","25","40","5","0","10","15","0","110"
"10007434","West Thames College","0","0","5","10","5","0","0","5","0","0","0","0","0","15"
"10007696","Yeovil College","0","15","10","25","0","0","5","5","5","0","0","5","0","30"
"10007713","York St John University","30","255","160","445","50","15","80","140","75","5","65","140","5","730"
"10007709","York College","5","20","10","35","5","0","5","15","5","0","5","10","0","55"
"10007167","The University of York","50","1,105","440","1,590","155","10","85","250","95","10","70","175","10","2,030"
"","Total","10,725","124,515","48,030","183,270","13,445","3,935","12,870","30,250","11,540","2,010","9,450","23,000","1,040","237,560"